Date	Close	Open	High	Low	% var.
10.05.2011	"14,407"	"14,353"	"14,414"	"14,268"	"0,30"
09.05.2011	"14,364"	"14,369"	"14,443"	"14,255"	"0,38"
06.05.2011	"14,310"	"14,543"	"14,590"	"14,310"	"-1,59"
05.05.2011	"14,541"	"14,829"	"14,903"	"14,512"	"-1,91"
04.05.2011	"14,824"	"14,823"	"14,942"	"14,776"	"-0,03"
03.05.2011	"14,828"	"14,820"	"14,892"	"14,753"	"0,01"
02.05.2011	"14,827"	"14,826"	"14,905"	"14,763"	"0,17"
29.04.2011	"14,802"	"14,828"	"14,881"	"14,802"	"-0,15"
28.04.2011	"14,824"	"14,783"	"14,883"	"14,769"	"0,32"
27.04.2011	"14,777"	"14,646"	"14,796"	"14,632"	"0,91"
26.04.2011	"14,644"	"14,579"	"14,659"	"14,493"	"0,43"
25.04.2011	"14,581"	"14,560"	"14,629"	"14,524"	"0,17"
22.04.2011	"14,556"	"14,552"	"14,589"	"14,533"	"0,03"
21.04.2011	"14,552"	"14,520"	"14,650"	"14,504"	"0,23"
20.04.2011	"14,518"	"14,337"	"14,546"	"14,325"	"1,26"
19.04.2011	"14,337"	"14,224"	"14,354"	"14,204"	"0,72"
18.04.2011	"14,234"	"14,419"	"14,422"	"14,157"	"-1,37"
15.04.2011	"14,432"	"14,488"	"14,507"	"14,392"	"-0,39"
14.04.2011	"14,489"	"14,441"	"14,516"	"14,363"	"0,33"
13.04.2011	"14,441"	"14,477"	"14,521"	"14,411"	"-0,25"
12.04.2011	"14,477"	"14,432"	"14,520"	"14,375"	"0,29"
11.04.2011	"14,435"	"14,454"	"14,484"	"14,417"	"-0,32"
08.04.2011	"14,481"	"14,304"	"14,491"	"14,292"	"1,24"
07.04.2011	"14,304"	"14,335"	"14,346"	"14,243"	"-0,20"
06.04.2011	"14,333"	"14,217"	"14,351"	"14,209"	"0,77"
05.04.2011	"14,223"	"14,220"	"14,248"	"14,152"	"0,01"
04.04.2011	"14,222"	"14,226"	"14,272"	"14,194"	"-0,06"
01.04.2011	"14,231"	"14,174"	"14,248"	"14,062"	"0,45"
31.03.2011	"14,167"	"14,129"	"14,234"	"14,114"	"0,28"
30.03.2011	"14,127"	"14,112"	"14,148"	"14,051"	"0,11"
29.03.2011	"14,111"	"14,081"	"14,151"	"14,047"	"0,18"
28.03.2011	"14,085"	"14,046"	"14,116"	"14,020"	"0,01"
25.03.2011	"14,084"	"14,171"	"14,196"	"14,055"	"-0,64"
24.03.2011	"14,175"	"14,091"	"14,223"	"14,051"	"0,65"
23.03.2011	"14,083"	"14,198"	"14,217"	"14,078"	"-0,84"
22.03.2011	"14,202"	"14,219"	"14,249"	"14,173"	"-0,18"
21.03.2011	"14,227"	"14,182"	"14,241"	"14,138"	"0,34"
18.03.2011	"14,179"	"14,017"	"14,187"	"13,981"	"1,12"
17.03.2011	"14,022"	"13,906"	"14,053"	"13,869"	"0,86"
16.03.2011	"13,903"	"13,998"	"14,002"	"13,865"	"-0,66"
15.03.2011	"13,996"	"13,986"	"14,013"	"13,853"	"0,04"
14.03.2011	"13,990"	"13,962"	"14,003"	"13,902"	"0,58"
11.03.2011	"13,910"	"13,798"	"13,916"	"13,752"	"0,84"
10.03.2011	"13,794"	"13,906"	"13,927"	"13,775"	"-0,82"
09.03.2011	"13,908"	"13,904"	"13,943"	"13,854"	"0,03"
08.03.2011	"13,904"	"13,972"	"13,994"	"13,861"	"-0,49"
07.03.2011	"13,973"	"13,996"	"14,038"	"13,952"	"-0,09"
04.03.2011	"13,985"	"13,968"	"14,009"	"13,939"	"0,14"
03.03.2011	"13,966"	"13,868"	"13,974"	"13,833"	"0,74"
02.03.2011	"13,864"	"13,775"	"13,889"	"13,742"	"0,64"
01.03.2011	"13,776"	"13,803"	"13,855"	"13,762"	"-0,19"
28.02.2011	"13,802"	"13,757"	"13,856"	"13,710"	"0,37"
25.02.2011	"13,751"	"13,797"	"13,838"	"13,722"	"-0,38"
24.02.2011	"13,804"	"13,747"	"13,821"	"13,702"	"0,41"
23.02.2011	"13,747"	"13,659"	"13,788"	"13,646"	"0,68"
22.02.2011	"13,654"	"13,677"	"13,704"	"13,525"	"-0,17"
21.02.2011	"13,677"	"13,703"	"13,719"	"13,646"	"-0,15"
18.02.2011	"13,697"	"13,609"	"13,718"	"13,548"	"0,70"
17.02.2011	"13,602"	"13,568"	"13,620"	"13,534"	"0,25"
16.02.2011	"13,568"	"13,488"	"13,591"	"13,461"	"0,58"
15.02.2011	"13,490"	"13,488"	"13,553"	"13,459"	"0,03"
14.02.2011	"13,486"	"13,510"	"13,562"	"13,429"	"-0,46"
11.02.2011	"13,549"	"13,599"	"13,624"	"13,498"	"-0,34"
10.02.2011	"13,595"	"13,729"	"13,737"	"13,577"	"-0,99"
09.02.2011	"13,731"	"13,625"	"13,745"	"13,607"	"0,71"
08.02.2011	"13,634"	"13,582"	"13,690"	"13,571"	"0,34"
07.02.2011	"13,588"	"13,563"	"13,628"	"13,508"	"0,01"
04.02.2011	"13,586"	"13,639"	"13,679"	"13,542"	"-0,34"
03.02.2011	"13,632"	"13,813"	"13,828"	"13,611"	"-1,25"
02.02.2011	"13,805"	"13,830"	"13,863"	"13,767"	"-0,21"
01.02.2011	"13,834"	"13,685"	"13,845"	"13,685"	"1,08"
31.01.2011	"13,686"	"13,599"	"13,740"	"13,568"	"0,54"
28.01.2011	"13,613"	"13,733"	"13,746"	"13,580"	"-0,83"
27.01.2011	"13,727"	"13,710"	"13,760"	"13,636"	"0,21"
26.01.2011	"13,698"	"13,686"	"13,722"	"13,642"	"0,06"
25.01.2011	"13,690"	"13,638"	"13,704"	"13,571"	"0,34"
24.01.2011	"13,643"	"13,638"	"13,687"	"13,537"	"0,18"
21.01.2011	"13,618"	"13,475"	"13,629"	"13,448"	"1,04"
20.01.2011	"13,478"	"13,476"	"13,524"	"13,395"	"0,07"
19.01.2011	"13,469"	"13,389"	"13,541"	"13,369"	"0,66"
18.01.2011	"13,381"	"13,292"	"13,467"	"13,252"	"0,65"
17.01.2011	"13,294"	"13,383"	"13,389"	"13,245"	"-0,62"
14.01.2011	"13,377"	"13,363"	"13,458"	"13,313"	"0,17"
13.01.2011	"13,354"	"13,129"	"13,384"	"13,087"	"1,65"
12.01.2011	"13,137"	"12,972"	"13,146"	"12,961"	"1,23"
11.01.2011	"12,978"	"12,950"	"12,995"	"12,905"	"0,26"
10.01.2011	"12,944"	"12,883"	"12,967"	"12,874"	"0,19"
07.01.2011	"12,919"	"13,005"	"13,023"	"12,906"	"-0,63"
06.01.2011	"13,001"	"13,146"	"13,171"	"12,995"	"-1,15"
05.01.2011	"13,152"	"13,304"	"13,325"	"13,123"	"-1,14"
04.01.2011	"13,304"	"13,358"	"13,436"	"13,291"	"-0,37"
03.01.2011	"13,354"	"13,348"	"13,397"	"13,251"	"-0,19"
31.12.2010	"13,379"	"13,290"	"13,427"	"13,283"	"0,72"
30.12.2010	"13,283"	"13,225"	"13,316"	"13,212"	"0,45"
29.12.2010	"13,224"	"13,116"	"13,239"	"13,082"	"0,79"
28.12.2010	"13,120"	"13,166"	"13,277"	"13,094"	"-0,31"
27.12.2010	"13,161"	"13,115"	"13,171"	"13,072"	"0,33"
24.12.2010	"13,118"	"13,117"	"13,151"	"13,095"	"-0,02"
23.12.2010	"13,120"	"13,096"	"13,154"	"13,054"	"0,15"
22.12.2010	"13,100"	"13,095"	"13,182"	"13,076"	"0,03"
21.12.2010	"13,096"	"13,127"	"13,203"	"13,072"	"-0,19"
20.12.2010	"13,121"	"13,182"	"13,190"	"13,095"	"-0,46"
17.12.2010	"13,182"	"13,239"	"13,361"	"13,133"	"-0,43"
16.12.2010	"13,239"	"13,213"	"13,268"	"13,180"	"0,20"
15.12.2010	"13,213"	"13,383"	"13,384"	"13,209"	"-1,28"
14.12.2010	"13,384"	"13,388"	"13,498"	"13,361"	"-0,05"
13.12.2010	"13,391"	"13,207"	"13,435"	"13,182"	"1,19"
10.12.2010	"13,234"	"13,237"	"13,283"	"13,178"	"-0,08"
09.12.2010	"13,245"	"13,264"	"13,325"	"13,165"	"-0,11"
08.12.2010	"13,259"	"13,263"	"13,283"	"13,180"	"-0,04"
07.12.2010	"13,264"	"13,304"	"13,401"	"13,260"	"-0,32"
06.12.2010	"13,306"	"13,382"	"13,422"	"13,243"	"-0,81"
03.12.2010	"13,415"	"13,222"	"13,418"	"13,192"	"1,42"
02.12.2010	"13,227"	"13,137"	"13,250"	"13,059"	"0,64"
01.12.2010	"13,143"	"12,985"	"13,181"	"12,970"	"1,26"
30.11.2010	"12,980"	"13,124"	"13,152"	"12,967"	"-1,07"
29.11.2010	"13,121"	"13,287"	"13,304"	"13,064"	"-0,92"
26.11.2010	"13,243"	"13,355"	"13,368"	"13,199"	"-0,90"
25.11.2010	"13,363"	"13,333"	"13,388"	"13,287"	"0,23"
24.11.2010	"13,332"	"13,367"	"13,424"	"13,284"	"-0,31"
23.11.2010	"13,373"	"13,619"	"13,634"	"13,361"	"-1,86"
22.11.2010	"13,626"	"13,714"	"13,786"	"13,575"	"-0,45"
19.11.2010	"13,687"	"13,647"	"13,733"	"13,609"	"0,31"
18.11.2010	"13,645"	"13,527"	"13,668"	"13,525"	"0,93"
17.11.2010	"13,519"	"13,487"	"13,566"	"13,458"	"0,19"
16.11.2010	"13,493"	"13,587"	"13,655"	"13,447"	"-0,68"
15.11.2010	"13,586"	"13,712"	"13,752"	"13,565"	"-0,78"
12.11.2010	"13,693"	"13,666"	"13,779"	"13,573"	"0,26"
11.11.2010	"13,658"	"13,784"	"13,823"	"13,637"	"-0,91"
10.11.2010	"13,784"	"13,777"	"13,828"	"13,672"	"0,04"
09.11.2010	"13,779"	"13,920"	"13,975"	"13,750"	"-1,02"
08.11.2010	"13,921"	"14,051"	"14,085"	"13,886"	"-0,81"
05.11.2010	"14,034"	"14,216"	"14,250"	"14,025"	"-1,17"
04.11.2010	"14,200"	"14,139"	"14,284"	"14,103"	"0,39"
03.11.2010	"14,145"	"14,038"	"14,177"	"13,991"	"0,75"
02.11.2010	"14,040"	"13,897"	"14,061"	"13,881"	"1,07"
01.11.2010	"13,891"	"13,963"	"14,013"	"13,862"	"-0,42"
29.10.2010	"13,950"	"13,927"	"13,954"	"13,806"	"0,13"
28.10.2010	"13,932"	"13,761"	"13,946"	"13,757"	"1,18"
27.10.2010	"13,769"	"13,859"	"13,878"	"13,733"	"-0,66"
26.10.2010	"13,861"	"13,966"	"13,984"	"13,825"	"-0,75"
25.10.2010	"13,966"	"13,958"	"14,083"	"13,935"	"0,10"
22.10.2010	"13,952"	"13,924"	"13,976"	"13,858"	"0,23"
21.10.2010	"13,920"	"13,960"	"14,051"	"13,870"	"-0,34"
20.10.2010	"13,967"	"13,731"	"13,994"	"13,699"	"1,69"
19.10.2010	"13,735"	"13,951"	"14,006"	"13,714"	"-1,53"
18.10.2010	"13,948"	"13,977"	"14,000"	"13,832"	"-0,22"
15.10.2010	"13,979"	"14,078"	"14,160"	"13,938"	"-0,72"
14.10.2010	"14,081"	"13,958"	"14,124"	"13,955"	"0,85"
13.10.2010	"13,963"	"13,915"	"14,002"	"13,910"	"0,27"
12.10.2010	"13,925"	"13,874"	"13,933"	"13,773"	"0,37"
11.10.2010	"13,874"	"13,994"	"14,013"	"13,866"	"-0,49"
08.10.2010	"13,943"	"13,921"	"13,986"	"13,836"	"0,11"
07.10.2010	"13,927"	"13,929"	"14,028"	"13,855"	"-0,07"
06.10.2010	"13,937"	"13,836"	"13,948"	"13,798"	"0,74"
05.10.2010	"13,834"	"13,679"	"13,861"	"13,636"	"1,11"
04.10.2010	"13,682"	"13,792"	"13,793"	"13,666"	"-0,80"
01.10.2010	"13,792"	"13,632"	"13,796"	"13,620"	"1,17"
30.09.2010	"13,633"	"13,626"	"13,686"	"13,561"	"0,03"
29.09.2010	"13,629"	"13,579"	"13,648"	"13,565"	"0,35"
28.09.2010	"13,582"	"13,445"	"13,598"	"13,382"	"0,93"
27.09.2010	"13,457"	"13,482"	"13,509"	"13,426"	"-0,25"
24.09.2010	"13,491"	"13,315"	"13,498"	"13,287"	"1,34"
23.09.2010	"13,312"	"13,394"	"13,415"	"13,304"	"-0,66"
22.09.2010	"13,400"	"13,253"	"13,441"	"13,246"	"1,12"
21.09.2010	"13,252"	"13,062"	"13,282"	"13,056"	"1,42"
20.09.2010	"13,066"	"13,053"	"13,121"	"13,026"	"0,14"
17.09.2010	"13,048"	"13,081"	"13,162"	"13,019"	"-0,21"
16.09.2010	"13,076"	"13,012"	"13,119"	"12,976"	"0,55"
15.09.2010	"13,005"	"12,993"	"13,037"	"12,954"	"0,07"
14.09.2010	"12,996"	"12,878"	"13,034"	"12,827"	"0,90"
13.09.2010	"12,880"	"12,708"	"12,894"	"12,703"	"1,58"
10.09.2010	"12,680"	"12,699"	"12,750"	"12,645"	"-0,11"
09.09.2010	"12,694"	"12,721"	"12,767"	"12,662"	"-0,23"
08.09.2010	"12,723"	"12,686"	"12,766"	"12,661"	"0,32"
07.09.2010	"12,683"	"12,873"	"12,877"	"12,676"	"-1,48"
06.09.2010	"12,873"	"12,889"	"12,920"	"12,865"	"-0,18"
03.09.2010	"12,896"	"12,829"	"12,900"	"12,810"	"0,55"
02.09.2010	"12,826"	"12,799"	"12,849"	"12,776"	"0,11"
01.09.2010	"12,812"	"12,686"	"12,856"	"12,662"	"0,99"
31.08.2010	"12,687"	"12,664"	"12,744"	"12,624"	"0,18"
30.08.2010	"12,664"	"12,766"	"12,770"	"12,658"	"-0,79"
27.08.2010	"12,765"	"12,716"	"12,781"	"12,679"	"0,35"
26.08.2010	"12,720"	"12,660"	"12,765"	"12,649"	"0,49"
25.08.2010	"12,658"	"12,631"	"12,726"	"12,604"	"0,26"
24.08.2010	"12,625"	"12,650"	"12,719"	"12,585"	"-0,26"
23.08.2010	"12,658"	"12,704"	"12,731"	"12,645"	"-0,39"
20.08.2010	"12,708"	"12,821"	"12,835"	"12,664"	"-0,88"
19.08.2010	"12,821"	"12,855"	"12,903"	"12,771"	"-0,28"
18.08.2010	"12,857"	"12,881"	"12,925"	"12,823"	"-0,19"
17.08.2010	"12,881"	"12,824"	"12,917"	"12,804"	"0,43"
16.08.2010	"12,826"	"12,761"	"12,874"	"12,736"	"0,58"
13.08.2010	"12,752"	"12,830"	"12,909"	"12,750"	"-0,56"
12.08.2010	"12,824"	"12,846"	"12,933"	"12,780"	"-0,07"
11.08.2010	"12,833"	"13,176"	"13,191"	"12,829"	"-2,62"
10.08.2010	"13,178"	"13,222"	"13,235"	"13,072"	"-0,43"
09.08.2010	"13,235"	"13,292"	"13,310"	"13,216"	"-0,38"
06.08.2010	"13,285"	"13,185"	"13,336"	"13,158"	"0,70"
05.08.2010	"13,192"	"13,153"	"13,235"	"13,118"	"0,24"
04.08.2010	"13,160"	"13,229"	"13,241"	"13,132"	"-0,51"
03.08.2010	"13,228"	"13,181"	"13,263"	"13,145"	"0,35"
02.08.2010	"13,182"	"13,062"	"13,197"	"13,053"	"1,03"
30.07.2010	"13,048"	"13,081"	"13,096"	"12,981"	"-0,24"
29.07.2010	"13,079"	"12,990"	"13,108"	"12,980"	"0,66"
28.07.2010	"12,993"	"13,002"	"13,042"	"12,965"	"-0,02"
27.07.2010	"12,995"	"12,990"	"13,047"	"12,951"	"0,00"
26.07.2010	"12,995"	"12,900"	"13,005"	"12,875"	"0,68"
23.07.2010	"12,907"	"12,887"	"12,970"	"12,794"	"0,12"
22.07.2010	"12,891"	"12,753"	"12,932"	"12,738"	"1,05"
21.07.2010	"12,757"	"12,881"	"12,914"	"12,731"	"-1,00"
20.07.2010	"12,886"	"12,948"	"13,030"	"12,840"	"-0,42"
19.07.2010	"12,940"	"12,893"	"12,992"	"12,868"	"0,05"
16.07.2010	"12,933"	"12,930"	"13,010"	"12,891"	"-0,05"
15.07.2010	"12,939"	"12,741"	"12,956"	"12,708"	"1,55"
14.07.2010	"12,741"	"12,723"	"12,779"	"12,681"	"0,10"
13.07.2010	"12,728"	"12,590"	"12,739"	"12,522"	"1,10"
12.07.2010	"12,590"	"12,639"	"12,647"	"12,548"	"-0,37"
09.07.2010	"12,637"	"12,698"	"12,725"	"12,608"	"-0,45"
08.07.2010	"12,694"	"12,633"	"12,712"	"12,620"	"0,47"
07.07.2010	"12,635"	"12,628"	"12,666"	"12,553"	"0,09"
06.07.2010	"12,624"	"12,538"	"12,664"	"12,479"	"0,67"
05.07.2010	"12,540"	"12,557"	"12,565"	"12,508"	"-0,18"
02.07.2010	"12,563"	"12,517"	"12,616"	"12,483"	"0,35"
01.07.2010	"12,519"	"12,235"	"12,540"	"12,193"	"2,31"
30.06.2010	"12,236"	"12,185"	"12,306"	"12,166"	"0,44"
29.06.2010	"12,182"	"12,277"	"12,293"	"12,152"	"-0,79"
28.06.2010	"12,279"	"12,372"	"12,399"	"12,264"	"-0,79"
25.06.2010	"12,377"	"12,330"	"12,398"	"12,253"	"0,35"
24.06.2010	"12,334"	"12,317"	"12,388"	"12,260"	"0,15"
23.06.2010	"12,315"	"12,264"	"12,346"	"12,209"	"0,38"
22.06.2010	"12,268"	"12,322"	"12,355"	"12,250"	"-0,32"
21.06.2010	"12,308"	"12,439"	"12,469"	"12,303"	"-0,64"
18.06.2010	"12,387"	"12,384"	"12,419"	"12,354"	"0,06"
17.06.2010	"12,380"	"12,299"	"12,414"	"12,243"	"0,58"
16.06.2010	"12,308"	"12,322"	"12,357"	"12,256"	"-0,13"
15.06.2010	"12,324"	"12,213"	"12,350"	"12,164"	"0,87"
14.06.2010	"12,218"	"12,125"	"12,300"	"12,115"	"0,87"
11.06.2010	"12,113"	"12,109"	"12,155"	"12,046"	"0,03"
10.06.2010	"12,109"	"11,981"	"12,143"	"11,955"	"1,03"
09.06.2010	"11,986"	"11,970"	"12,076"	"11,923"	"0,09"
08.06.2010	"11,975"	"11,919"	"12,011"	"11,901"	"0,50"
07.06.2010	"11,915"	"11,946"	"11,992"	"11,876"	"-0,51"
04.06.2010	"11,976"	"12,165"	"12,218"	"11,956"	"-1,49"
03.06.2010	"12,157"	"12,247"	"12,327"	"12,151"	"-0,77"
02.06.2010	"12,251"	"12,207"	"12,277"	"12,174"	"0,20"
01.06.2010	"12,227"	"12,305"	"12,355"	"12,111"	"-0,64"
31.05.2010	"12,306"	"12,273"	"12,334"	"12,264"	"0,29"
28.05.2010	"12,270"	"12,363"	"12,455"	"12,266"	"-0,80"
27.05.2010	"12,369"	"12,157"	"12,395"	"12,153"	"1,65"
26.05.2010	"12,168"	"12,373"	"12,376"	"12,164"	"-1,59"
25.05.2010	"12,365"	"12,344"	"12,372"	"12,172"	"0,10"
24.05.2010	"12,353"	"12,546"	"12,561"	"12,344"	"-1,75"
21.05.2010	"12,573"	"12,468"	"12,675"	"12,461"	"0,84"
20.05.2010	"12,468"	"12,429"	"12,601"	"12,298"	"0,31"
19.05.2010	"12,429"	"12,183"	"12,434"	"12,144"	"2,02"
18.05.2010	"12,183"	"12,395"	"12,447"	"12,163"	"-1,71"
17.05.2010	"12,395"	"12,351"	"12,416"	"12,235"	"0,26"
14.05.2010	"12,363"	"12,524"	"12,578"	"12,355"	"-1,33"
13.05.2010	"12,530"	"12,631"	"12,686"	"12,518"	"-0,73"
12.05.2010	"12,622"	"12,639"	"12,740"	"12,603"	"-0,26"
11.05.2010	"12,655"	"12,791"	"12,804"	"12,652"	"-0,99"
10.05.2010	"12,782"	"12,933"	"13,094"	"12,758"	"0,16"
07.05.2010	"12,762"	"12,633"	"12,800"	"12,588"	"0,84"
06.05.2010	"12,656"	"12,824"	"12,856"	"12,521"	"-1,23"
05.05.2010	"12,814"	"12,968"	"12,998"	"12,789"	"-1,29"
04.05.2010	"12,982"	"13,192"	"13,215"	"12,976"	"-1,61"
03.05.2010	"13,194"	"13,342"	"13,342"	"13,154"	"-0,78"
30.04.2010	"13,298"	"13,245"	"13,345"	"13,226"	"0,55"
29.04.2010	"13,225"	"13,204"	"13,281"	"13,183"	"0,08"
28.04.2010	"13,214"	"13,156"	"13,271"	"13,115"	"0,37"
27.04.2010	"13,165"	"13,396"	"13,415"	"13,159"	"-1,73"
26.04.2010	"13,397"	"13,346"	"13,398"	"13,289"	"0,08"
23.04.2010	"13,386"	"13,286"	"13,403"	"13,202"	"0,70"
22.04.2010	"13,293"	"13,385"	"13,422"	"13,258"	"-0,70"
21.04.2010	"13,387"	"13,437"	"13,448"	"13,357"	"-0,38"
20.04.2010	"13,438"	"13,490"	"13,524"	"13,427"	"-0,35"
19.04.2010	"13,485"	"13,478"	"13,498"	"13,413"	"-0,10"
16.04.2010	"13,499"	"13,580"	"13,584"	"13,473"	"-0,60"
15.04.2010	"13,580"	"13,653"	"13,668"	"13,518"	"-0,53"
14.04.2010	"13,653"	"13,617"	"13,679"	"13,596"	"0,34"
13.04.2010	"13,607"	"13,584"	"13,627"	"13,545"	"0,15"
12.04.2010	"13,586"	"13,622"	"13,693"	"13,563"	"0,64"
09.04.2010	"13,499"	"13,360"	"13,503"	"13,341"	"1,04"
08.04.2010	"13,360"	"13,337"	"13,368"	"13,280"	"0,15"
07.04.2010	"13,340"	"13,396"	"13,409"	"13,323"	"-0,44"
06.04.2010	"13,399"	"13,483"	"13,497"	"13,354"	"-0,65"
05.04.2010	"13,486"	"13,491"	"13,541"	"13,461"	"-0,13"
02.04.2010	"13,504"	"13,584"	"13,593"	"13,474"	"-0,57"
01.04.2010	"13,582"	"13,510"	"13,592"	"13,457"	"0,52"
31.03.2010	"13,512"	"13,415"	"13,550"	"13,384"	"0,74"
30.03.2010	"13,413"	"13,479"	"13,540"	"13,394"	"-0,48"
29.03.2010	"13,478"	"13,488"	"13,508"	"13,418"	"0,48"
26.03.2010	"13,413"	"13,280"	"13,428"	"13,268"	"1,01"
25.03.2010	"13,279"	"13,316"	"13,386"	"13,266"	"-0,26"
24.03.2010	"13,314"	"13,495"	"13,502"	"13,304"	"-1,38"
23.03.2010	"13,500"	"13,563"	"13,571"	"13,474"	"-0,41"
22.03.2010	"13,556"	"13,525"	"13,569"	"13,462"	"0,16"
19.03.2010	"13,534"	"13,607"	"13,629"	"13,502"	"-0,54"
18.03.2010	"13,607"	"13,732"	"13,743"	"13,583"	"-0,95"
17.03.2010	"13,738"	"13,770"	"13,818"	"13,725"	"-0,25"
16.03.2010	"13,772"	"13,677"	"13,786"	"13,657"	"0,70"
15.03.2010	"13,676"	"13,777"	"13,779"	"13,639"	"-0,63"
12.03.2010	"13,763"	"13,678"	"13,798"	"13,668"	"0,61"
11.03.2010	"13,679"	"13,656"	"13,689"	"13,618"	"0,14"
10.03.2010	"13,660"	"13,600"	"13,680"	"13,543"	"0,43"
09.03.2010	"13,601"	"13,630"	"13,636"	"13,535"	"-0,21"
08.03.2010	"13,630"	"13,632"	"13,706"	"13,607"	"0,06"
05.03.2010	"13,622"	"13,581"	"13,630"	"13,527"	"0,31"
04.03.2010	"13,580"	"13,695"	"13,714"	"13,550"	"-0,88"
03.03.2010	"13,700"	"13,616"	"13,738"	"13,592"	"0,70"
02.03.2010	"13,605"	"13,557"	"13,623"	"13,433"	"0,32"
01.03.2010	"13,561"	"13,624"	"13,657"	"13,458"	"-0,48"
26.02.2010	"13,626"	"13,548"	"13,685"	"13,531"	"0,52"
25.02.2010	"13,556"	"13,536"	"13,572"	"13,451"	"0,18"
24.02.2010	"13,531"	"13,510"	"13,627"	"13,501"	"0,19"
23.02.2010	"13,506"	"13,592"	"13,693"	"13,495"	"-0,68"
22.02.2010	"13,598"	"13,636"	"13,653"	"13,571"	"-0,12"
19.02.2010	"13,615"	"13,529"	"13,619"	"13,443"	"-0,01"
18.02.2010	"13,617"	"13,606"	"13,656"	"13,539"	"0,08"
17.02.2010	"13,606"	"13,765"	"13,790"	"13,585"	"-1,18"
16.02.2010	"13,769"	"13,596"	"13,779"	"13,588"	"1,25"
15.02.2010	"13,599"	"13,614"	"13,636"	"13,579"	"-0,14"
12.02.2010	"13,618"	"13,694"	"13,699"	"13,532"	"-0,47"
11.02.2010	"13,682"	"13,732"	"13,802"	"13,594"	"-0,33"
10.02.2010	"13,727"	"13,792"	"13,816"	"13,676"	"-0,46"
09.02.2010	"13,790"	"13,651"	"13,840"	"13,642"	"1,00"
08.02.2010	"13,653"	"13,664"	"13,714"	"13,620"	"-0,08"
05.02.2010	"13,664"	"13,729"	"13,748"	"13,586"	"-0,52"
04.02.2010	"13,736"	"13,890"	"13,905"	"13,727"	"-1,17"
03.02.2010	"13,899"	"13,963"	"14,026"	"13,889"	"-0,46"
02.02.2010	"13,963"	"13,931"	"13,977"	"13,887"	"0,24"
01.02.2010	"13,929"	"13,864"	"13,939"	"13,851"	"0,47"
29.01.2010	"13,864"	"13,973"	"13,990"	"13,861"	"-0,71"
28.01.2010	"13,963"	"14,021"	"14,053"	"13,936"	"-0,40"
27.01.2010	"14,019"	"14,075"	"14,098"	"13,994"	"-0,40"
26.01.2010	"14,076"	"14,150"	"14,181"	"14,042"	"-0,54"
25.01.2010	"14,152"	"14,161"	"14,199"	"14,128"	"0,10"
22.01.2010	"14,138"	"14,080"	"14,182"	"14,065"	"0,33"
21.01.2010	"14,091"	"14,106"	"14,144"	"14,026"	"-0,07"
20.01.2010	"14,101"	"14,291"	"14,297"	"14,078"	"-1,40"
19.01.2010	"14,301"	"14,385"	"14,415"	"14,251"	"-0,59"
18.01.2010	"14,386"	"14,340"	"14,403"	"14,334"	"0,01"
15.01.2010	"14,385"	"14,504"	"14,514"	"14,338"	"-0,81"
14.01.2010	"14,503"	"14,510"	"14,556"	"14,446"	"-0,06"
13.01.2010	"14,512"	"14,484"	"14,584"	"14,456"	"0,12"
12.01.2010	"14,495"	"14,514"	"14,548"	"14,453"	"-0,13"
11.01.2010	"14,514"	"14,432"	"14,558"	"14,407"	"0,70"
08.01.2010	"14,413"	"14,320"	"14,440"	"14,263"	"0,66"
07.01.2010	"14,318"	"14,407"	"14,447"	"14,295"	"-0,66"
06.01.2010	"14,413"	"14,364"	"14,436"	"14,282"	"0,31"
05.01.2010	"14,369"	"14,409"	"14,484"	"14,346"	"-0,31"
04.01.2010	"14,413"	"14,325"	"14,457"	"14,257"	"0,61"
01.01.2010	"14,326"	"14,328"	"14,330"	"14,322"	"0,06"
31.12.2009	"14,318"	"14,339"	"14,442"	"14,306"	"-0,12"
30.12.2009	"14,335"	"14,352"	"14,364"	"14,274"	"-0,13"
29.12.2009	"14,354"	"14,377"	"14,460"	"14,332"	"-0,20"
28.12.2009	"14,383"	"14,376"	"14,415"	"14,354"	"-0,10"
25.12.2009	"14,397"	"14,376"	"14,436"	"14,363"	"0,15"
24.12.2009	"14,375"	"14,335"	"14,419"	"14,322"	"0,34"
23.12.2009	"14,327"	"14,251"	"14,367"	"14,234"	"0,54"
22.12.2009	"14,250"	"14,283"	"14,333"	"14,217"	"-0,24"
21.12.2009	"14,284"	"14,305"	"14,374"	"14,267"	"-0,41"
18.12.2009	"14,343"	"14,339"	"14,413"	"14,259"	"-0,01"
17.12.2009	"14,345"	"14,535"	"14,537"	"14,303"	"-1,32"
16.12.2009	"14,537"	"14,535"	"14,590"	"14,503"	"0,01"
15.12.2009	"14,536"	"14,658"	"14,666"	"14,504"	"-0,82"
14.12.2009	"14,656"	"14,625"	"14,686"	"14,597"	"0,23"
11.12.2009	"14,623"	"14,733"	"14,777"	"14,585"	"-0,76"
10.12.2009	"14,735"	"14,726"	"14,762"	"14,685"	"0,05"
09.12.2009	"14,727"	"14,706"	"14,785"	"14,670"	"0,19"
08.12.2009	"14,699"	"14,821"	"14,867"	"14,680"	"-0,81"
07.12.2009	"14,819"	"14,853"	"14,905"	"14,756"	"-0,22"
04.12.2009	"14,851"	"15,050"	"15,091"	"14,819"	"-1,45"
